L734#2#chr01	21700000	0.5163	0.4020	0.4112	0.5288	0.1176
L734#2#chr01	21800000	0.5003	0.3907	0.4552	0.5610	0.1058
L734#2#chr01	21900000	0.5069	0.3942	0.4250	0.4488	0.0238
L734#2#chr01	22000000	0.5069	0.3942	0.4250	0.4488	0.0238
L734#2#chr01	22100000	0.5069	0.3942	0.4250	0.4488	0.0238
L734#2#chr01	22200000	0.5069	0.3942	0.4250	0.4488	0.0238
L734#2#chr01	22300000	0.5069	0.3942	0.4250	0.4488	0.0238
L734#2#chr01	22400000	0.5069	0.3942	0.4250	0.4488	0.0238
L734#2#chr01	22500000	0.5069	0.3942	0.4250	0.4488	0.0238
L734#2#chr01	22600000	0.4629	0.3584	0.4540	0.5488	0.0948
L734#2#chr01	22700000	0.4544	0.3515	0.4711	0.6009	0.1298
L734#2#chr01	22800000	0.4514	0.3482	0.5156	0.6260	0.1104
L734#2#chr01	22900000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23000000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23100000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23200000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23300000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23400000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23500000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23600000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23700000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23800000	0.4380	0.3368	0.4532	0.5407	0.0874
L734#2#chr01	23900000	0.4190	0.3225	0.4830	0.6488	0.1658
L734#2#chr01	24000000	0.4190	0.3225	0.4830	0.6488	0.1658
L734#2#chr01	24100000	0.4190	0.3225	0.4830	0.6488	0.1658
L734#2#chr01	24200000	0.4190	0.3225	0.4830	0.6488	0.1658
L734#2#chr01	24300000	0.4190	0.3225	0.4830	0.6488	0.1658
L734#2#chr01	24400000	0.4190	0.3225	0.4830	0.6488	0.1658
L734#2#chr01	24500000	0.4190	0.3225	0.4830	0.6488	0.1658
L734#2#chr01	24600000	nan	nan	nan	nan	nan
L734#2#chr01	24700000	nan	nan	nan	nan	nan
L734#2#chr01	24800000	nan	nan	nan	nan	nan
L734#2#chr01	24900000	nan	nan	nan	nan	nan
L734#2#chr01	25000000	nan	nan	nan	nan	nan
L734#2#chr01	25100000	nan	nan	nan	nan	nan
L734#2#chr01	25200000	0.4969	0.3848	0.3548	0.0476	-0.3072
L734#2#chr01	25300000	0.4969	0.3848	0.3548	0.0476	-0.3072
L734#2#chr01	25400000	0.4969	0.3848	0.3548	0.0476	-0.3072
L734#2#chr01	25500000	0.4969	0.3848	0.3548	0.0476	-0.3072
L734#2#chr01	25600000	0.4969	0.3848	0.3548	0.0476	-0.3072
L734#2#chr01	25700000	0.4969	0.3848	0.3548	0.0476	-0.3072
L734#2#chr01	25800000	0.4577	0.3537	0.3137	0.2000	-0.1137
L734#2#chr01	25900000	0.4578	0.3541	0.2600	0.2533	-0.0067
L734#2#chr01	26000000	0.4578	0.3541	0.2600	0.2533	-0.0067
L734#2#chr01	26100000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	26200000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	26300000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	26400000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	26500000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	26600000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	26700000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	26800000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	26900000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	27000000	0.4632	0.3549	0.2575	0.2998	0.0423
L734#2#chr01	27100000	0.4440	0.3400	0.2662	0.3147	0.0485
L734#2#chr01	27200000	0.4352	0.3326	0.2514	0.3592	0.1078
L734#2#chr01	27300000	0.4584	0.3519	0.2522	0.3603	0.1081
L734#2#chr01	27400000	0.4584	0.3519	0.2522	0.3603	0.1081
L734#2#chr01	27500000	0.4584	0.3519	0.2522	0.3603	0.1081
L734#2#chr01	27600000	0.4807	0.3714	0.3052	0.3768	0.0716
L734#2#chr01	27700000	0.4763	0.3685	0.3244	0.3972	0.0729
L734#2#chr01	27800000	0.4870	0.3779	0.3532	0.4411	0.0880
L734#2#chr01	27900000	0.4977	0.3851	0.3810	0.4748	0.0938
L734#2#chr01	28000000	0.5011	0.3890	0.3622	0.4725	0.1103
L734#2#chr01	28100000	0.5026	0.3891	0.4258	0.5186	0.0928
L734#2#chr01	28200000	0.5099	0.3961	0.4188	0.5008	0.0820
L734#2#chr01	28300000	0.5082	0.3948	0.4167	0.5167	0.1000
L734#2#chr01	28400000	0.5016	0.3891	0.4212	0.5167	0.0955
L734#2#chr01	28500000	0.4999	0.3876	0.4288	0.5336	0.1048
L734#2#chr01	28600000	0.5062	0.3928	0.4215	0.5274	0.1060
L734#2#chr01	28700000	0.5070	0.3935	0.4219	0.5294	0.1074
L734#2#chr01	28800000	0.5055	0.3922	0.4226	0.5302	0.1077
L734#2#chr01	28900000	0.4996	0.3878	0.4118	0.5256	0.1138
L734#2#chr01	29000000	0.5003	0.3883	0.4131	0.5224	0.1094
L734#2#chr01	29100000	0.5036	0.3911	0.4120	0.5202	0.1082
L734#2#chr01	29200000	0.5044	0.3917	0.4151	0.5176	0.1025
L734#2#chr01	29300000	0.5032	0.3908	0.4082	0.5156	0.1075
L734#2#chr01	29400000	0.5027	0.3904	0.4089	0.5148	0.1059
L734#2#chr01	29500000	0.5030	0.3903	0.4088	0.5086	0.0998
L734#2#chr01	29600000	0.5021	0.3895	0.4102	0.5082	0.0980
L734#2#chr01	29700000	0.5017	0.3889	0.4047	0.5001	0.0953
L734#2#chr01	29800000	0.5041	0.3907	0.3990	0.4974	0.0983
L734#2#chr01	29900000	0.5033	0.3905	0.3977	0.4842	0.0865
L734#2#chr01	30000000	0.5012	0.3886	0.3990	0.4759	0.0769
L734#2#chr01	30100000	0.5033	0.3907	0.3952	0.4644	0.0692
L734#2#chr01	30200000	0.5000	0.3878	0.3932	0.4633	0.0701
L734#2#chr01	30300000	0.5018	0.3893	0.3865	0.4558	0.0693
L734#2#chr01	30400000	0.5052	0.3920	0.3820	0.4542	0.0722
L734#2#chr01	30500000	0.5063	0.3927	0.3793	0.4407	0.0614
L734#2#chr01	30600000	0.5041	0.3908	0.3745	0.4349	0.0603
L734#2#chr01	30700000	0.5039	0.3905	0.3730	0.4331	0.0602
L734#2#chr01	30800000	0.5047	0.3911	0.3679	0.4352	0.0673
L734#2#chr01	30900000	0.5092	0.3944	0.3648	0.4237	0.0589
L734#2#chr01	31000000	0.5094	0.3946	0.3596	0.4222	0.0627
L734#2#chr01	31100000	0.5089	0.3940	0.3604	0.4224	0.0621
L734#2#chr01	31200000	0.5094	0.3944	0.3531	0.4246	0.0715
L734#2#chr01	31300000	0.5117	0.3960	0.3671	0.4366	0.0695
L734#2#chr01	31400000	0.5095	0.3941	0.3768	0.4427	0.0659
L734#2#chr01	31500000	0.5104	0.3950	0.3669	0.4471	0.0802
L734#2#chr01	31600000	0.5121	0.3965	0.3608	0.4535	0.0927
L734#2#chr01	31700000	0.5136	0.3981	0.3617	0.4640	0.1023
L734#2#chr01	31800000	0.5122	0.3970	0.3598	0.4633	0.1035
L734#2#chr01	31900000	0.5111	0.3961	0.3564	0.4679	0.1115
L734#2#chr01	32000000	0.5118	0.3967	0.3571	0.4802	0.1231
L734#2#chr01	32100000	0.5107	0.3957	0.3459	0.4817	0.1358
L734#2#chr01	32200000	0.5129	0.3975	0.3470	0.4785	0.1315
L734#2#chr01	32300000	0.5131	0.3975	0.3471	0.4710	0.1239
L734#2#chr01	32400000	0.5123	0.3968	0.3417	0.4689	0.1273
L734#2#chr01	32500000	0.5126	0.3971	0.3290	0.4684	0.1394
L734#2#chr01	32600000	0.5122	0.3968	0.3283	0.4661	0.1378
L734#2#chr01	32700000	0.5141	0.3984	0.3210	0.4670	0.1460
L734#2#chr01	32800000	0.5152	0.3994	0.3207	0.4627	0.1420
L734#2#chr01	32900000	0.5155	0.3997	0.3106	0.4612	0.1506
L734#2#chr01	33000000	0.5140	0.3985	0.3083	0.4623	0.1541
L734#2#chr01	33100000	0.5156	0.3998	0.3058	0.4599	0.1540
L734#2#chr01	33200000	0.5151	0.3993	0.3063	0.4564	0.1501
L734#2#chr01	33300000	0.5144	0.3986	0.2987	0.4443	0.1455
L734#2#chr01	33400000	0.5144	0.3990	0.2873	0.4316	0.1442
L734#2#chr01	33500000	0.5136	0.3984	0.2904	0.4288	0.1385
L734#2#chr01	33600000	0.5119	0.3970	0.2883	0.4253	0.1370
L734#2#chr01	33700000	0.5122	0.3970	0.2837	0.4187	0.1350
L734#2#chr01	33800000	0.5110	0.3961	0.2858	0.4185	0.1327
L734#2#chr01	33900000	0.5103	0.3953	0.2801	0.4196	0.1395
L734#2#chr01	34000000	0.5103	0.3950	0.2700	0.4148	0.1448
L734#2#chr01	34100000	0.5106	0.3951	0.2694	0.4121	0.1428
L734#2#chr01	34200000	0.5110	0.3953	0.2652	0.4138	0.1487
L734#2#chr01	34300000	0.5075	0.3928	0.2547	0.4144	0.1598
L734#2#chr01	34400000	0.5066	0.3921	0.2566	0.4128	0.1562
L734#2#chr01	34500000	0.5066	0.3921	0.2601	0.4155	0.1554
L734#2#chr01	34600000	0.5075	0.3930	0.2582	0.4154	0.1572
L734#2#chr01	34700000	0.5044	0.3905	0.2602	0.4079	0.1477
L734#2#chr01	34800000	0.5042	0.3901	0.2568	0.4053	0.1485
L734#2#chr01	34900000	0.5036	0.3894	0.2615	0.4019	0.1404
L734#2#chr01	35000000	0.5049	0.3905	0.2586	0.4021	0.1435
L734#2#chr01	35100000	0.5016	0.3878	0.2575	0.4017	0.1441
L734#2#chr01	35200000	0.5019	0.3881	0.2528	0.4021	0.1493
L734#2#chr01	35300000	0.5026	0.3890	0.2473	0.4050	0.1577
L734#2#chr01	35400000	0.5052	0.3908	0.2361	0.4146	0.1786
L734#2#chr01	35500000	0.5070	0.3919	0.2346	0.4163	0.1817
L734#2#chr01	35600000	0.5065	0.3916	0.2302	0.4134	0.1832
L734#2#chr01	35700000	0.5068	0.3918	0.2305	0.4148	0.1842
L734#2#chr01	35800000	0.5074	0.3922	0.2274	0.4137	0.1863
L734#2#chr01	35900000	0.5103	0.3943	0.2256	0.4099	0.1843
L734#2#chr01	36000000	0.5116	0.3955	0.2265	0.4025	0.1760
L734#2#chr01	36100000	0.5109	0.3950	0.2255	0.4051	0.1796
L734#2#chr01	36200000	0.5103	0.3943	0.2221	0.4033	0.1811
L734#2#chr01	36300000	0.5132	0.3964	0.2225	0.4033	0.1808
L734#2#chr01	36400000	0.5149	0.3976	0.2190	0.3963	0.1773
L734#2#chr01	36500000	0.5138	0.3967	0.2139	0.3903	0.1763
L734#2#chr01	36600000	0.5126	0.3956	0.2146	0.3911	0.1765
L734#2#chr01	36700000	0.5134	0.3962	0.2241	0.3772	0.1531
L734#2#chr01	36800000	0.5125	0.3954	0.2363	0.3620	0.1257
L734#2#chr01	36900000	0.5118	0.3953	0.2414	0.3547	0.1133
L734#2#chr01	37000000	0.5128	0.3957	0.2472	0.3532	0.1060
L734#2#chr01	37100000	0.5098	0.3934	0.2611	0.3501	0.0890
L734#2#chr01	37200000	0.5103	0.3938	0.2668	0.3473	0.0805
L734#2#chr01	37300000	0.5072	0.3911	0.2732	0.3380	0.0649
L734#2#chr01	37400000	0.5086	0.3923	0.2795	0.3215	0.0420
L734#2#chr01	37500000	0.5045	0.3892	0.2922	0.2987	0.0066
L734#2#chr01	37600000	0.5007	0.3855	0.3132	0.2739	-0.0393
L734#2#chr01	37700000	0.5015	0.3861	0.3171	0.2624	-0.0547
L734#2#chr01	37800000	0.5024	0.3868	0.3248	0.2548	-0.0701
